MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage
3/10/2018 19:09,3,144,2,4.13
3/10/2018 19:09,3,145,6,4.13
3/10/2018 19:10,3,146,3,4.12
3/10/2018 19:10,3,147,1,4.13
3/10/2018 19:11,3,148,1,4.13
3/10/2018 19:48,3,149,3,4.12
3/10/2018 19:48,3,150,3,4.13
3/10/2018 19:49,3,151,3,4.13
3/10/2018 19:49,3,152,2,4.14
3/10/2018 19:50,3,153,2,4.13
3/10/2018 20:10,3,154,3,4.14
3/10/2018 20:10,3,155,3,4.13
3/10/2018 20:11,3,156,4,4.13
3/10/2018 20:11,3,157,2,4.13
3/10/2018 20:12,3,158,10,4.12
3/10/2018 20:37,3,159,5,4.13
3/10/2018 20:37,3,160,3,4.13
3/10/2018 20:38,3,161,3,4.12
3/10/2018 20:38,3,162,3,4.12
3/10/2018 20:39,3,163,3,4.12
3/10/2018 20:40,3,164,1,4.13
3/10/2018 21:25,3,165,3,4.13
3/10/2018 21:25,3,166,2,4.13
3/10/2018 21:26,3,167,3,4.12
3/10/2018 21:26,3,168,3,4.13
3/10/2018 21:27,3,169,1,4.12
3/10/2018 21:27,3,170,3,4.13
3/10/2018 21:27,3,171,2,4.12
3/10/2018 21:28,3,172,2,4.12
3/10/2018 22:28,3,173,2,4.12
3/10/2018 22:28,3,174,3,4.12
3/10/2018 22:29,3,175,1,4.12
3/10/2018 22:29,3,176,9,4.12
3/10/2018 22:30,3,177,3,4.13
3/10/2018 22:30,3,178,1,4.13
3/11/2018 0:04,3,179,5,4.12
3/11/2018 0:05,3,180,6,4.12
3/11/2018 0:05,3,181,3,4.12
3/11/2018 0:06,3,182,3,4.12
3/11/2018 0:07,3,183,4,4.12
3/11/2018 0:07,3,184,3,4.12
3/11/2018 1:13,3,185,2,4.12
3/11/2018 1:13,3,186,3,4.12
3/11/2018 1:14,3,187,3,4.12
3/11/2018 1:14,3,188,4,4.12
3/11/2018 1:15,3,189,3,4.12
3/11/2018 1:16,3,190,3,4.12
3/11/2018 1:16,3,191,1,4.12
3/11/2018 1:16,3,192,1,4.12
3/11/2018 4:09,3,193,3,4.11
3/11/2018 4:09,3,194,3,4.12
3/11/2018 4:09,3,195,4,4.12
3/11/2018 4:10,3,196,3,4.12
3/11/2018 4:10,3,197,3,4.11
3/11/2018 4:11,3,198,1,4.12
3/11/2018 4:11,3,199,3,4.12
3/11/2018 4:12,3,200,1,4.12
3/11/2018 6:24,3,201,1,4.11
3/11/2018 6:24,3,202,5,4.11
3/11/2018 6:25,3,203,3,4.11
3/11/2018 6:25,3,204,3,4.11
3/11/2018 6:26,3,205,2,4.12
3/11/2018 6:26,3,206,3,4.11
3/11/2018 6:27,3,207,1,4.11
3/11/2018 10:08,3,208,3,4.11
3/11/2018 10:09,3,209,3,4.11
3/11/2018 10:09,3,210,5,4.11
3/11/2018 10:10,3,211,1,4.11
3/11/2018 10:11,3,212,3,4.11
3/11/2018 10:11,3,213,2,4.11
3/11/2018 15:22,3,214,4,4.1
3/11/2018 15:23,3,215,3,4.11
3/11/2018 15:23,3,216,3,4.09
3/11/2018 15:24,3,217,1,4.1
3/11/2018 15:24,3,218,1,4.1
3/11/2018 15:24,3,219,3,4.1
3/11/2018 15:25,3,220,2,4.1
3/11/2018 17:35,3,221,3,4.1
3/11/2018 18:18,3,222,3,4.1
3/11/2018 18:18,3,223,3,4.1
3/11/2018 18:19,3,224,1,4.1
3/11/2018 18:19,3,225,3,4.1
3/11/2018 19:19,3,226,6,4.09
3/11/2018 19:20,3,227,5,4.09
3/11/2018 19:20,3,228,3,4.09
3/11/2018 19:21,3,229,1,4.09
3/11/2018 19:47,3,230,3,4.09
3/11/2018 19:48,3,231,5,4.1
3/11/2018 19:49,3,232,3,4.1
3/11/2018 19:49,3,233,2,4.09
3/11/2018 19:50,3,234,3,4.09
3/11/2018 20:15,3,235,2,4.09
3/11/2018 20:23,3,236,1,4.09
3/11/2018 20:23,3,237,2,4.1
3/11/2018 20:24,3,238,3,4.1
3/11/2018 20:24,3,239,3,4.09
3/11/2018 20:25,3,240,1,4.1
3/11/2018 20:25,3,241,3,4.09
3/11/2018 20:26,3,242,3,4.09
3/11/2018 20:26,3,243,2,4.1
3/11/2018 20:27,3,244,3,4.09
3/11/2018 21:07,3,245,8,4.09
3/11/2018 21:08,3,246,2,4.09
3/11/2018 21:08,3,247,2,4.09
3/11/2018 21:09,3,248,1,4.09
3/11/2018 21:09,3,249,1,4.09
3/11/2018 21:10,3,250,2,4.09
3/11/2018 21:10,3,251,1,4.09
3/11/2018 22:25,3,252,1,4.09
3/11/2018 22:26,3,253,2,4.09
3/11/2018 22:26,3,254,2,4.09
3/11/2018 22:27,3,255,3,4.09
3/11/2018 22:27,3,256,5,4.09
3/11/2018 22:28,3,257,2,4.09
3/11/2018 23:49,3,258,3,4.09
3/11/2018 23:49,3,259,3,4.09
3/11/2018 23:50,3,260,1,4.09
3/11/2018 23:50,3,261,3,4.09
3/11/2018 23:51,3,262,3,4.09
3/11/2018 23:51,3,263,3,4.09
3/11/2018 23:52,3,264,10,4.1
3/11/2018 23:53,3,265,10,4.09
3/12/2018 1:58,3,266,3,4.09
3/12/2018 1:59,3,267,3,4.09
3/12/2018 1:59,3,268,3,4.09
3/12/2018 2:00,3,269,3,4.09
3/12/2018 2:14,3,270,3,4.09
3/12/2018 2:14,3,271,2,4.09
3/12/2018 2:15,3,272,3,4.09
3/12/2018 2:15,3,273,3,4.09
3/12/2018 2:16,3,274,3,4.09
3/12/2018 3:45,3,275,5,4.09
3/12/2018 3:46,3,276,3,4.09
3/12/2018 3:47,3,277,6,4.09
3/12/2018 3:47,3,278,3,4.09
3/12/2018 3:48,3,279,4,4.09
3/12/2018 3:48,3,280,3,4.09
3/12/2018 3:49,3,281,3,4.09
3/12/2018 4:17,3,282,1,4.09
3/12/2018 4:17,3,283,3,4.09
3/12/2018 4:18,3,284,1,4.09
3/12/2018 4:18,3,285,3,4.09
3/12/2018 4:19,3,286,1,4.09
3/12/2018 4:19,3,287,3,4.09
3/12/2018 4:20,3,288,1,4.09
3/12/2018 4:20,3,289,2,4.08
3/12/2018 6:06,3,290,1,4.09
3/12/2018 6:06,3,291,5,4.09
3/12/2018 6:07,3,292,1,4.09
3/12/2018 6:07,3,293,2,4.08
3/12/2018 8:30,3,294,2,4.08
3/12/2018 8:30,3,295,3,4.08
3/12/2018 8:31,3,296,3,4.09
3/12/2018 8:31,3,297,3,4.08
3/12/2018 8:32,3,298,3,4.08
3/12/2018 8:32,3,299,1,4.08
3/12/2018 15:40,3,300,4,4.08
3/12/2018 15:40,3,301,1,4.07
3/12/2018 15:42,3,302,1,4.08
3/12/2018 15:43,3,303,3,4.08
3/12/2018 16:51,3,304,1,4.07
3/12/2018 17:34,3,305,4,4.07
3/12/2018 17:35,3,306,3,4.07
3/12/2018 17:35,3,307,2,4.07
3/12/2018 17:36,3,308,2,4.07
3/12/2018 18:30,3,309,2,4.07
3/12/2018 18:31,3,310,3,4.07
3/12/2018 18:32,3,311,10,4.07
3/12/2018 18:32,3,312,1,4.07
3/12/2018 19:00,3,313,2,4.07
3/12/2018 19:09,3,314,2,4.07
3/12/2018 19:09,3,315,2,4.08
3/12/2018 19:21,3,316,1,4.07
3/12/2018 19:21,3,317,3,4.07
3/12/2018 19:22,3,318,1,4.08
3/12/2018 19:41,3,319,3,4.07
3/12/2018 19:42,3,320,3,4.07
3/12/2018 19:42,3,321,1,4.07
3/12/2018 19:42,3,322,1,4.07
3/12/2018 19:43,3,323,2,4.07
3/12/2018 20:10,3,324,1,4.07
3/12/2018 20:10,3,325,1,4.07
3/12/2018 20:11,3,326,1,4.08
3/12/2018 20:17,3,327,5,4.07
3/12/2018 20:18,3,328,2,4.07
3/12/2018 20:18,3,329,1,4.07
3/12/2018 20:32,3,330,1,4.07
3/12/2018 20:46,3,331,5,4.07
3/12/2018 20:47,3,332,3,4.07
3/12/2018 20:47,3,333,2,4.07
3/12/2018 20:48,3,334,3,4.08
3/12/2018 20:49,3,335,1,4.07
3/12/2018 20:49,3,336,1,4.07
3/12/2018 21:52,3,337,40,4.07
3/12/2018 21:52,3,338,3,4.07
3/12/2018 21:53,3,339,4,4.07
3/12/2018 21:53,3,340,2,4.07
3/12/2018 21:54,3,341,2,4.07
3/12/2018 22:07,3,342,1,4.07
3/12/2018 22:07,3,343,1,4.07
3/12/2018 22:08,3,344,2,4.07
3/12/2018 22:36,3,345,3,4.07
3/12/2018 22:36,3,346,6,4.07
3/12/2018 22:37,3,347,7,4.07
3/12/2018 22:57,3,348,3,4.07
3/12/2018 22:58,3,349,3,4.07
3/12/2018 22:58,3,350,1,4.07
3/13/2018 0:25,3,351,2,4.07
3/13/2018 0:26,3,352,3,4.07
3/13/2018 0:26,3,353,5,4.06
3/13/2018 0:27,3,354,3,4.07
3/13/2018 0:27,3,355,1,4.07
3/13/2018 0:59,3,356,3,4.07
3/13/2018 0:59,3,357,3,4.07
3/13/2018 1:00,3,358,2,4.07
3/13/2018 1:04,3,359,2,4.07
3/13/2018 1:47,3,360,3,4.06
3/13/2018 1:48,3,361,3,4.07
3/13/2018 1:48,3,362,3,4.06
3/13/2018 1:49,3,363,3,4.07
3/13/2018 2:17,3,364,1,4.07
3/13/2018 2:17,3,365,2,4.07
3/13/2018 2:18,3,366,2,4.07
3/13/2018 2:18,3,367,3,4.06
3/13/2018 2:19,3,368,3,4.06
3/13/2018 2:19,3,369,1,4.07
3/13/2018 3:37,3,370,1,4.06
3/13/2018 5:03,3,371,3,4.06
3/13/2018 5:04,3,372,2,4.06
3/13/2018 5:04,3,373,4,4.06
3/13/2018 5:05,3,374,3,4.07
3/13/2018 5:05,3,375,3,4.06
3/13/2018 5:06,3,376,2,4.06
3/13/2018 7:21,3,377,2,4.06
3/13/2018 7:21,3,378,3,4.07
3/13/2018 7:22,3,379,1,4.07
3/13/2018 11:48,3,380,3,4.05
3/13/2018 11:49,3,381,11,4.06
3/13/2018 11:49,3,382,2,4.06
3/13/2018 11:50,3,383,3,4.06
3/13/2018 11:51,3,384,3,4.06
3/13/2018 11:51,3,385,1,4.06
