MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage
3/10/2018 16:31:28,5,114,1,3.98
3/10/2018 16:32:13,5,115,2,3.98
3/10/2018 18:30:00,5,116,2,3.98
3/10/2018 18:30:32,5,117,3,3.97
3/10/2018 18:30:59,5,118,1,3.98
3/10/2018 18:31:35,5,119,1,3.97
3/10/2018 19:07:14,5,120,3,3.97
3/10/2018 19:07:38,5,121,1,3.98
3/10/2018 19:08:07,5,122,2,3.97
3/10/2018 19:08:33,5,123,1,3.98
3/10/2018 19:08:55,5,124,2,3.97
3/10/2018 19:38:32,5,125,4,3.97
3/10/2018 19:38:53,5,126,1,3.97
3/10/2018 19:39:15,5,127,2,3.98
3/10/2018 20:20:39,5,128,3,3.98
3/10/2018 20:21:09,5,129,3,3.97
3/10/2018 20:21:48,5,130,3,3.98
3/10/2018 20:22:24,5,131,2,3.97
3/10/2018 20:22:57,5,132,2,3.98
3/10/2018 20:23:39,5,133,3,3.98
3/10/2018 20:24:11,5,134,2,3.97
3/10/2018 20:24:43,5,135,1,3.97
3/10/2018 20:25:06,5,136,2,3.98
3/10/2018 20:25:45,5,137,1,3.98
3/10/2018 20:52:39,5,138,1,3.97
3/10/2018 21:01:25,5,139,1,3.97
3/10/2018 21:02:03,5,140,2,3.97
3/10/2018 21:02:31,5,141,1,3.97
3/10/2018 21:03:08,5,142,2,3.97
3/10/2018 21:38:45,5,143,6,3.97
3/10/2018 21:39:13,5,144,3,3.97
3/10/2018 21:39:42,5,145,2,3.96
3/10/2018 21:40:06,5,146,2,3.96
3/10/2018 21:40:40,5,147,3,3.96
3/10/2018 21:41:08,5,148,1,3.98
3/10/2018 21:41:32,5,149,2,3.98
3/10/2018 21:42:08,5,150,1,3.98
3/10/2018 22:20:03,5,151,1,3.97
3/10/2018 22:20:44,5,152,1,3.97
3/10/2018 22:21:16,5,153,2,3.97
3/10/2018 22:21:47,5,154,1,3.97
3/10/2018 22:22:10,5,155,1,3.98
3/10/2018 22:22:39,5,156,2,3.97
3/10/2018 22:23:04,5,157,1,3.96
3/10/2018 22:56:10,5,158,1,3.97
3/10/2018 22:56:57,5,159,3,3.97
3/10/2018 22:57:30,5,160,1,3.96
3/10/2018 22:57:52,5,161,1,3.96
3/10/2018 22:58:22,5,162,3,3.96
3/10/2018 22:58:50,5,163,2,3.97
3/10/2018 22:59:26,5,164,1,3.97
3/10/2018 22:59:58,5,165,2,3.96
3/10/2018 23:06:55,5,166,1,3.97
3/10/2018 23:07:23,5,167,1,3.96
3/11/2018 0:22:18,5,168,3,3.96
3/11/2018 0:22:47,5,169,3,3.96
3/11/2018 0:23:13,5,170,1,3.98
3/11/2018 0:23:49,5,171,1,3.96
3/11/2018 0:24:25,5,172,1,3.96
3/11/2018 0:25:09,5,173,2,3.97
3/11/2018 0:33:16,5,174,1,3.97
3/11/2018 0:33:44,5,175,1,3.96
3/11/2018 0:38:44,5,176,2,3.96
3/11/2018 0:39:58,5,177,9,3.96
3/11/2018 0:40:34,5,178,3,3.97
3/11/2018 0:40:59,5,179,1,3.96
3/11/2018 2:05:35,5,180,1,3.96
3/11/2018 2:06:06,5,181,2,3.96
3/11/2018 2:37:19,5,182,2,3.96
3/11/2018 2:37:50,5,183,3,3.96
3/11/2018 2:38:20,5,184,2,3.96
3/11/2018 2:38:53,5,185,3,3.96
3/11/2018 2:39:37,5,186,1,3.96
3/11/2018 2:40:02,5,187,1,3.97
3/11/2018 5:51:45,5,188,6,3.96
3/11/2018 5:52:30,5,189,3,3.96
3/11/2018 5:53:00,5,190,3,3.96
3/11/2018 5:53:35,5,191,3,3.96
3/11/2018 5:54:04,5,192,2,3.96
3/11/2018 5:54:45,5,193,3,3.96
3/11/2018 5:55:12,5,194,1,3.96
3/11/2018 5:55:57,5,195,1,3.96
3/11/2018 5:57:56,5,196,2,3.96
3/11/2018 5:58:33,5,197,1,3.96
3/11/2018 5:59:01,5,198,1,3.95
3/11/2018 6:17:39,5,199,1,3.96
3/11/2018 6:19:15,5,200,2,3.96
3/11/2018 8:07:36,5,201,2,3.95
3/11/2018 8:08:05,5,202,3,3.96
3/11/2018 8:08:31,5,203,3,3.96
3/11/2018 8:09:01,5,204,3,3.96
3/11/2018 8:09:37,5,205,3,3.96
3/11/2018 8:10:10,5,206,4,3.96
3/11/2018 8:10:43,5,207,1,3.95
3/11/2018 8:11:11,5,208,1,3.95
3/11/2018 8:11:39,5,209,1,3.96
3/11/2018 8:12:12,5,210,2,3.96
3/11/2018 8:12:35,5,211,1,3.95
3/11/2018 8:13:08,5,212,1,3.95
3/11/2018 16:09:44,5,213,4,3.95
3/11/2018 16:10:18,5,214,3,3.94
3/11/2018 16:10:56,5,215,4,3.94
3/11/2018 16:11:23,5,216,2,3.94
3/11/2018 16:12:06,5,217,5,3.95
3/11/2018 16:12:38,5,218,4,3.94
3/11/2018 16:13:30,5,219,1,3.94
3/11/2018 18:31:48,5,220,1,3.94
3/11/2018 18:32:13,5,221,2,3.94
3/11/2018 18:32:43,5,222,2,3.94
3/11/2018 18:33:15,5,223,1,3.94
3/11/2018 19:13:02,5,224,2,3.94
3/11/2018 19:13:22,5,225,1,3.94
3/11/2018 19:13:43,5,226,1,3.94
3/11/2018 19:14:12,5,227,2,3.94
3/11/2018 19:14:36,5,228,1,3.94
3/11/2018 19:15:06,5,229,1,3.94
3/11/2018 19:15:30,5,230,1,3.94
3/11/2018 19:24:55,5,231,1,3.94
3/11/2018 20:08:40,5,232,4,3.94
3/11/2018 20:09:09,5,233,3,3.94
3/11/2018 20:09:38,5,234,1,3.94
3/11/2018 20:10:04,5,235,3,3.94
3/11/2018 20:10:37,5,236,3,3.94
3/11/2018 20:11:13,5,237,3,3.94
3/11/2018 20:11:45,5,238,3,3.94
3/11/2018 20:12:18,5,239,1,3.94
3/11/2018 20:12:58,5,240,4,3.94
3/11/2018 20:13:46,5,241,3,3.94
3/11/2018 20:14:19,5,242,2,3.94
3/11/2018 21:53:02,5,243,5,3.93
3/11/2018 21:53:23,5,244,1,3.93
3/11/2018 21:53:54,5,245,4,3.93
3/11/2018 21:54:38,5,246,3,3.94
3/11/2018 21:55:02,5,247,1,3.94
3/11/2018 21:55:22,5,248,1,3.93
3/11/2018 21:55:50,5,249,4,3.94
3/11/2018 21:56:36,5,250,2,3.94
3/11/2018 21:57:05,5,251,1,3.94
3/11/2018 21:57:29,5,252,1,3.94
3/11/2018 21:57:59,5,253,1,3.94
3/11/2018 21:58:28,5,254,3,3.94
3/11/2018 21:58:52,5,255,2,3.94
3/11/2018 23:31:51,5,256,4,3.93
3/11/2018 23:32:19,5,257,2,3.94
3/11/2018 23:32:53,5,258,3,3.93
3/11/2018 23:33:27,5,259,3,3.93
3/11/2018 23:34:07,5,260,5,3.93
3/11/2018 23:34:57,5,261,3,3.93
3/11/2018 23:35:17,5,262,1,3.93
3/11/2018 23:37:28,5,263,1,3.94
3/11/2018 23:37:51,5,264,2,3.93
3/11/2018 23:38:15,5,265,1,3.94
3/11/2018 23:38:42,5,266,1,3.93
3/11/2018 23:39:15,5,267,1,3.93
3/11/2018 23:39:47,5,268,2,3.94
3/11/2018 23:40:14,5,269,1,3.93
3/12/2018 0:40:54,5,270,1,3.93
3/12/2018 0:41:20,5,271,3,3.93
3/12/2018 0:42:03,5,272,1,3.93
3/12/2018 0:42:31,5,273,1,3.94
3/12/2018 0:43:02,5,274,2,3.93
3/12/2018 0:57:13,5,275,1,3.94
3/12/2018 0:57:40,5,276,1,3.94
3/12/2018 0:58:11,5,277,3,3.93
3/12/2018 0:58:39,5,278,1,3.93
3/12/2018 0:59:04,5,279,3,3.94
3/12/2018 0:59:33,5,280,1,3.93
3/12/2018 2:31:45,5,281,1,3.93
3/12/2018 2:32:04,5,282,1,3.93
3/12/2018 2:32:30,5,283,2,3.93
3/12/2018 2:32:55,5,284,1,3.93
3/12/2018 2:33:23,5,285,2,3.93
3/12/2018 2:34:09,5,286,4,3.93
3/12/2018 2:34:53,5,287,1,3.93
3/12/2018 2:35:20,5,288,2,3.93
3/12/2018 2:35:44,5,289,1,3.94
3/12/2018 4:27:06,5,290,1,3.93
3/12/2018 4:27:27,5,291,1,3.93
3/12/2018 4:27:55,5,292,2,3.93
3/12/2018 4:28:16,5,293,1,3.93
3/12/2018 4:28:39,5,294,1,3.93
3/12/2018 4:29:03,5,295,2,3.93
3/12/2018 4:47:02,5,296,1,3.93
3/12/2018 4:47:26,5,297,1,3.93
3/12/2018 4:47:50,5,298,1,3.93
3/12/2018 4:48:18,5,299,1,3.93
3/12/2018 4:48:46,5,300,2,3.93
3/12/2018 6:00:14,5,301,2,3.93
3/12/2018 6:00:43,5,302,3,3.93
3/12/2018 6:01:15,5,303,3,3.93
3/12/2018 6:01:42,5,304,3,3.93
3/12/2018 6:02:10,5,305,2,3.93
3/12/2018 6:02:42,5,306,1,3.93
3/12/2018 6:03:15,5,307,2,3.93
3/12/2018 6:03:40,5,308,1,3.93
3/12/2018 6:07:47,5,309,1,3.93
3/12/2018 6:08:38,5,310,2,3.93
3/12/2018 6:29:16,5,311,2,3.93
3/12/2018 6:29:48,5,312,3,3.93
3/12/2018 6:30:10,5,313,1,3.93
3/12/2018 6:30:31,5,314,1,3.93
3/12/2018 11:45:19,5,315,5,3.91
3/12/2018 11:45:45,5,316,3,3.91
3/12/2018 11:46:13,5,317,3,3.92
3/12/2018 11:46:43,5,318,2,3.92
3/12/2018 11:47:21,5,319,3,3.92
3/12/2018 11:51:22,5,320,2,3.92
3/12/2018 14:49:13,5,321,2,3.91
3/12/2018 14:50:37,5,322,1,3.91
3/12/2018 14:50:58,5,323,1,3.91
3/12/2018 14:51:26,5,324,1,3.91
3/12/2018 14:51:55,5,325,2,3.91
3/12/2018 14:52:45,5,326,1,3.91
3/12/2018 16:54:02,5,327,4,3.91
3/12/2018 16:54:25,5,328,1,3.91
3/12/2018 18:33:08,5,329,8,3.91
3/12/2018 18:33:50,5,330,4,3.90
3/12/2018 18:34:10,5,331,1,3.91
3/12/2018 18:34:37,5,332,3,3.90
3/12/2018 18:35:06,5,333,1,3.90
3/12/2018 18:35:43,5,334,1,3.90
3/12/2018 18:36:08,5,335,3,3.90
3/12/2018 18:36:38,5,336,1,3.90
3/12/2018 19:08:22,5,337,3,3.90
3/12/2018 19:08:44,5,338,1,3.90
3/12/2018 19:09:14,5,339,1,3.90
3/12/2018 19:38:19,5,340,1,3.89
3/12/2018 19:38:57,5,341,6,3.91
3/12/2018 19:39:23,5,342,3,3.89
3/12/2018 19:39:44,5,343,1,3.90
3/12/2018 19:40:12,5,344,3,3.90
3/12/2018 19:40:43,5,345,1,3.90
3/12/2018 19:41:10,5,346,1,3.90
3/12/2018 19:41:40,5,347,2,3.90
3/12/2018 20:52:34,5,348,5,3.89
3/12/2018 20:53:16,5,349,5,3.89
3/12/2018 20:53:44,5,350,3,3.90
3/12/2018 20:54:18,5,351,3,3.89
3/12/2018 20:54:49,5,352,2,3.90
3/12/2018 20:55:25,5,353,1,3.90
3/12/2018 20:55:47,5,354,2,3.89
3/12/2018 20:56:18,5,355,1,3.90
3/12/2018 20:56:53,5,356,1,3.90
3/12/2018 21:02:38,5,357,2,3.89
3/12/2018 21:03:04,5,358,1,3.89
3/12/2018 21:03:36,5,359,1,3.89
3/12/2018 21:04:14,5,360,1,3.89
3/12/2018 21:04:45,5,361,2,3.89
3/12/2018 21:54:50,5,362,1,3.89
3/12/2018 21:55:16,5,363,1,3.89
3/12/2018 21:55:43,5,364,2,3.90
3/12/2018 21:56:07,5,365,1,3.89
3/12/2018 21:56:55,5,366,1,3.89
3/12/2018 22:08:52,5,367,1,3.89
3/12/2018 22:09:15,5,368,2,3.89
3/12/2018 22:09:35,5,369,1,3.89
3/12/2018 22:09:58,5,370,2,3.89
3/12/2018 22:10:33,5,371,2,3.89
3/12/2018 22:10:58,5,372,1,3.89
3/12/2018 22:11:25,5,373,1,3.90
3/12/2018 22:12:03,5,374,2,3.89
3/12/2018 22:58:28,5,375,2,3.89
3/12/2018 22:58:54,5,376,1,3.89
3/12/2018 22:59:37,5,377,2,3.90
3/12/2018 23:07:30,5,378,1,3.89
3/12/2018 23:08:00,5,379,1,3.89
3/13/2018 0:19:50,5,380,5,3.89
3/13/2018 0:20:23,5,381,2,3.89
3/13/2018 0:20:58,5,382,3,3.89
3/13/2018 0:21:28,5,383,3,3.90
3/13/2018 0:22:00,5,384,2,3.89
3/13/2018 0:22:35,5,385,3,3.89
3/13/2018 0:23:32,5,386,1,3.89
3/13/2018 0:33:20,5,387,2,3.89
3/13/2018 0:33:53,5,388,2,3.88
3/13/2018 0:34:17,5,389,1,3.89
3/13/2018 0:34:47,5,390,3,3.89
3/13/2018 0:35:15,5,391,1,3.89
3/13/2018 0:35:35,5,392,1,3.89
3/13/2018 0:36:05,5,393,2,3.89
3/13/2018 1:41:18,5,394,1,3.89
3/13/2018 1:41:45,5,395,3,3.89
3/13/2018 1:42:15,5,396,3,3.89
3/13/2018 1:42:42,5,397,1,3.89
3/13/2018 1:43:08,5,398,3,3.89
3/13/2018 1:43:32,5,399,1,3.89
3/13/2018 1:43:53,5,400,1,3.89
3/13/2018 1:44:31,5,401,2,3.89
3/13/2018 1:44:55,5,402,1,3.89
3/13/2018 3:54:07,5,403,1,3.88
3/13/2018 3:54:29,5,404,1,3.89
3/13/2018 3:54:58,5,405,2,3.89
3/13/2018 3:55:22,5,406,2,3.89
3/13/2018 3:55:50,5,407,3,3.89
3/13/2018 3:56:15,5,408,2,3.88
3/13/2018 5:26:49,5,409,3,3.89
3/13/2018 5:27:24,5,410,3,3.88
3/13/2018 5:27:52,5,411,2,3.89
3/13/2018 5:28:28,5,412,3,3.89
3/13/2018 5:29:03,5,413,3,3.89
3/13/2018 5:29:29,5,414,1,3.89
3/13/2018 5:29:50,5,415,1,3.88
3/13/2018 6:09:24,5,416,2,3.88
3/13/2018 6:09:49,5,417,1,3.88
3/13/2018 6:14:25,5,418,1,3.88
3/13/2018 6:14:53,5,419,2,3.87
3/13/2018 6:18:26,5,420,2,3.88
3/13/2018 6:19:09,5,421,1,3.89
3/13/2018 6:20:25,5,422,1,3.88
3/13/2018 6:20:52,5,423,3,3.89
3/13/2018 7:05:18,5,424,2,3.88
3/13/2018 10:15:44,5,425,6,3.87
3/13/2018 10:16:11,5,426,3,3.88
3/13/2018 10:16:46,5,427,3,3.87
3/13/2018 10:17:19,5,428,2,3.88
3/13/2018 10:17:55,5,429,3,3.87
3/13/2018 10:18:32,5,430,3,3.87
3/13/2018 10:18:59,5,431,1,3.87
3/13/2018 13:43:02,5,432,2,3.87
3/13/2018 13:52:10,5,433,5,3.87
3/13/2018 13:52:32,5,434,1,3.87
3/13/2018 13:53:06,5,435,1,3.87
3/13/2018 13:58:37,5,436,2,3.88
3/13/2018 13:59:28,5,437,1,3.87
3/13/2018 13:59:55,5,438,1,3.88
3/13/2018 16:18:30,5,439,2,3.87
3/13/2018 16:19:00,5,440,3,3.87
3/13/2018 16:19:29,5,441,3,3.87
3/13/2018 16:19:51,5,442,1,3.87
3/13/2018 16:20:17,5,443,3,3.87
3/13/2018 16:20:47,5,444,2,3.87
3/13/2018 18:37:22,5,445,2,3.87
3/13/2018 18:37:43,5,446,1,3.87
3/13/2018 18:38:03,5,447,1,3.87
3/13/2018 18:38:34,5,448,2,3.86
3/13/2018 19:17:37,5,449,2,3.87
3/13/2018 19:18:01,5,450,1,3.86
3/13/2018 19:18:25,5,451,1,3.86
3/13/2018 19:18:48,5,452,1,3.87
3/13/2018 19:19:44,5,453,3,3.86
3/13/2018 19:20:10,5,454,1,3.87
3/13/2018 19:20:48,5,455,1,3.87
3/13/2018 19:21:13,5,456,2,3.86
3/13/2018 19:21:40,5,457,1,3.87
3/13/2018 19:49:22,5,458,1,3.86
3/13/2018 19:49:47,5,459,1,3.87
3/13/2018 19:50:17,5,460,2,3.86
3/13/2018 19:50:41,5,461,1,3.87
3/13/2018 20:12:13,5,462,1,3.86
3/13/2018 20:12:55,5,463,2,3.87
3/13/2018 20:13:22,5,464,2,3.87
3/13/2018 20:13:50,5,465,1,3.87
3/13/2018 21:02:00,5,466,3,3.87
3/13/2018 21:02:27,5,467,1,3.85
3/13/2018 21:02:53,5,468,3,3.86
3/13/2018 21:03:20,5,469,1,3.86
3/13/2018 21:03:46,5,470,3,3.86
3/13/2018 21:04:23,5,471,2,3.87
3/13/2018 21:04:59,5,472,2,3.87
3/13/2018 21:05:29,5,473,1,3.86
3/13/2018 21:06:00,5,474,1,3.86
3/13/2018 21:06:26,5,475,1,3.86
3/13/2018 21:06:51,5,476,1,3.86
3/13/2018 21:07:17,5,477,2,3.86
3/13/2018 21:07:41,5,478,1,3.85
3/13/2018 21:08:10,5,479,1,3.86
3/13/2018 21:17:02,5,480,1,3.86
3/13/2018 21:17:39,5,481,2,3.86
3/13/2018 21:28:57,5,482,1,3.85
3/13/2018 21:29:34,5,483,1,3.86
3/13/2018 22:31:30,5,484,2,3.86
3/13/2018 22:32:04,5,485,4,3.86
3/13/2018 22:32:36,5,486,4,3.86
3/13/2018 22:33:03,5,487,1,3.86
3/13/2018 22:33:23,5,488,1,3.85
3/13/2018 22:33:55,5,489,3,3.85
3/13/2018 22:34:21,5,490,1,3.85
3/13/2018 22:37:44,5,491,3,3.86
3/13/2018 22:38:19,5,492,3,3.86
3/13/2018 22:39:00,5,493,7,3.85
3/13/2018 22:39:24,5,494,1,3.86
3/14/2018 0:27:45,5,495,1,3.85
3/14/2018 0:28:13,5,496,2,3.86
3/14/2018 0:28:33,5,497,1,3.85
3/14/2018 0:31:20,5,498,1,3.86
3/14/2018 0:33:29,5,499,2,3.86
3/14/2018 0:37:39,5,500,2,3.85
3/14/2018 0:38:08,5,501,3,3.86
3/14/2018 0:38:41,5,502,3,3.86
3/14/2018 0:39:10,5,503,3,3.85
3/14/2018 0:39:38,5,504,1,3.85
3/14/2018 0:48:41,5,505,1,3.86
3/14/2018 0:49:19,5,506,2,3.85
3/14/2018 0:49:41,5,507,1,3.85
3/14/2018 2:19:31,5,508,3,3.85
3/14/2018 2:19:56,5,509,2,3.85
3/14/2018 2:20:33,5,510,3,3.85
3/14/2018 2:21:07,5,511,2,3.85
3/14/2018 2:21:50,5,512,2,3.85
3/14/2018 3:27:04,5,513,2,3.85
3/14/2018 3:27:34,5,514,3,3.85
3/14/2018 3:28:06,5,515,1,3.85
3/14/2018 3:28:27,5,516,1,3.85
3/14/2018 3:28:54,5,517,2,3.85
3/14/2018 3:29:17,5,518,1,3.85
3/14/2018 3:29:43,5,519,1,3.85
3/14/2018 5:53:56,5,520,2,3.85
3/14/2018 5:54:22,5,521,1,3.85
3/14/2018 5:54:52,5,522,3,3.85
3/14/2018 5:55:27,5,523,1,3.85
3/14/2018 5:55:51,5,524,1,3.85
3/14/2018 6:01:55,5,525,3,3.85
3/14/2018 6:02:23,5,526,1,3.85
3/14/2018 6:02:52,5,527,1,3.85
3/14/2018 6:03:30,5,528,4,3.85
3/14/2018 6:25:36,5,529,1,3.85
3/14/2018 6:26:11,5,530,2,3.85
3/14/2018 6:26:58,5,531,1,3.85
3/14/2018 6:27:30,5,532,1,3.85
3/14/2018 6:28:08,5,533,2,3.85
3/14/2018 7:08:31,5,534,3,3.85
3/14/2018 7:09:02,5,535,2,3.85
3/14/2018 7:09:36,5,536,3,3.85
3/14/2018 7:10:02,5,537,1,3.85
3/14/2018 7:10:27,5,538,2,3.84
3/14/2018 7:10:48,5,539,1,3.85
3/14/2018 7:11:20,5,540,1,3.85
3/14/2018 9:21:16,5,541,1,3.84
3/14/2018 9:21:44,5,542,3,3.85
3/14/2018 9:22:05,5,543,1,3.85
3/14/2018 9:22:36,5,544,3,3.85
3/14/2018 9:23:18,5,545,5,3.85
3/14/2018 9:23:51,5,546,3,3.85
3/14/2018 9:24:21,5,547,1,3.84
3/14/2018 9:24:46,5,548,1,3.84
3/14/2018 10:11:49,5,549,1,3.84
3/14/2018 10:12:18,5,550,2,3.84
3/14/2018 12:28:09,5,551,3,3.85
3/14/2018 12:28:38,5,552,3,3.84
3/14/2018 12:29:09,5,553,2,3.84
3/14/2018 12:29:38,5,554,2,3.83
3/14/2018 15:22:07,5,555,1,3.84
3/14/2018 15:22:30,5,556,1,3.83
3/14/2018 15:23:11,5,557,4,3.84
