MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage
3/10/2018 1:09:25,6,71,1,4.16
3/10/2018 1:09:51,6,72,3,4.16
3/10/2018 1:10:26,6,73,3,4.15
3/10/2018 1:10:55,6,74,1,4.15
3/10/2018 1:11:24,6,75,3,4.16
3/10/2018 1:12:01,6,76,2,4.16
3/10/2018 1:24:07,6,77,3,4.15
3/10/2018 1:26:43,6,78,1,4.15
3/10/2018 1:27:29,6,79,3,4.16
3/10/2018 1:27:57,6,80,2,4.15
3/10/2018 1:28:18,6,81,1,4.16
3/10/2018 3:18:15,6,82,1,4.15
3/10/2018 3:18:44,6,83,3,4.15
3/10/2018 3:19:20,6,84,3,4.15
3/10/2018 3:20:35,6,85,11,4.15
3/10/2018 3:21:07,6,86,2,4.15
3/10/2018 3:21:49,6,87,1,4.14
3/10/2018 3:24:22,6,88,3,4.15
3/10/2018 3:25:27,6,89,1,4.15
3/10/2018 3:26:02,6,90,3,4.15
3/10/2018 3:26:38,6,91,1,4.15
3/10/2018 3:27:04,6,92,3,4.14
3/10/2018 3:27:39,6,93,1,4.15
3/10/2018 4:54:10,6,94,5,4.14
3/10/2018 4:55:18,6,95,13,4.14
3/10/2018 4:55:39,6,96,1,4.15
3/10/2018 4:56:04,6,97,3,4.14
3/10/2018 4:56:34,6,98,1,4.14
3/10/2018 4:57:11,6,99,1,4.14
3/10/2018 4:57:48,6,100,2,4.15
3/10/2018 4:58:16,6,101,4,4.14
3/10/2018 4:58:50,6,102,1,4.14
3/10/2018 5:07:40,6,103,20,4.14
3/10/2018 6:02:17,6,104,6,4.14
3/10/2018 6:02:44,6,105,2,4.14
3/10/2018 6:03:25,6,106,3,4.14
3/10/2018 6:03:59,6,107,3,4.14
3/10/2018 6:04:29,6,108,1,4.14
3/10/2018 6:05:01,6,109,5,4.14
3/10/2018 6:05:34,6,110,3,4.14
3/10/2018 6:06:10,6,111,1,4.14
3/10/2018 6:06:32,6,112,1,4.14
3/10/2018 6:06:59,6,113,2,4.14
3/10/2018 6:07:46,6,114,9,4.14
3/10/2018 6:47:36,6,115,10,4.14
3/10/2018 6:48:13,6,116,7,4.13
3/10/2018 6:49:08,6,117,2,4.14
3/10/2018 6:49:39,6,118,1,4.14
3/10/2018 10:34:06,6,119,9,4.12
3/10/2018 10:34:38,6,120,2,4.13
3/10/2018 10:35:28,6,121,2,4.13
3/10/2018 10:36:02,6,122,3,4.12
3/10/2018 10:36:23,6,123,1,4.12
3/10/2018 13:53:29,6,124,5,4.12
3/10/2018 13:54:00,6,125,2,4.12
3/10/2018 13:54:34,6,126,3,4.12
3/10/2018 13:54:59,6,127,1,4.12
3/10/2018 13:55:29,6,128,4,4.12
3/10/2018 13:55:51,6,129,1,4.12
3/10/2018 13:56:18,6,130,3,4.12
3/10/2018 13:56:56,6,131,4,4.12
3/10/2018 13:57:33,6,132,1,4.12
3/10/2018 13:57:59,6,133,3,4.12
3/10/2018 16:49:33,6,134,1,4.11
3/10/2018 16:50:06,6,135,4,4.11
3/10/2018 16:50:40,6,136,3,4.11
3/10/2018 16:51:14,6,137,3,4.11
3/10/2018 16:51:49,6,138,1,4.11
3/10/2018 16:52:23,6,139,6,4.11
3/10/2018 16:53:00,6,140,3,4.11
3/10/2018 16:53:29,6,141,1,4.11
3/10/2018 18:55:20,6,142,3,4.11
3/10/2018 18:55:50,6,143,3,4.10
3/10/2018 18:56:27,6,144,4,4.11
3/10/2018 18:57:07,6,145,1,4.11
3/10/2018 18:57:33,6,146,3,4.11
3/10/2018 19:25:45,6,147,5,4.10
3/10/2018 19:26:23,6,148,4,4.11
3/10/2018 19:26:58,6,149,3,4.10
3/10/2018 19:28:00,6,150,10,4.11
3/10/2018 19:28:39,6,151,4,4.10
3/10/2018 19:29:10,6,152,1,4.11
3/10/2018 19:29:36,6,153,2,4.10
3/10/2018 19:29:56,6,154,1,4.10
3/10/2018 19:35:49,6,155,1,4.11
3/10/2018 19:36:26,6,156,1,4.10
3/10/2018 19:37:01,6,157,3,4.11
3/10/2018 19:37:43,6,158,3,4.11
3/10/2018 19:38:07,6,159,1,4.10
3/10/2018 19:38:30,6,160,1,4.10
3/10/2018 19:38:53,6,161,1,4.10
3/10/2018 19:39:24,6,162,2,4.10
3/10/2018 20:34:37,6,163,1,4.10
3/10/2018 20:34:58,6,164,1,4.10
3/10/2018 20:35:19,6,165,1,4.10
3/10/2018 20:35:47,6,166,4,4.11
3/10/2018 20:36:23,6,167,1,4.10
3/10/2018 20:36:50,6,168,3,4.10
3/10/2018 20:37:31,6,169,2,4.10
3/10/2018 20:40:11,6,170,1,4.10
3/10/2018 20:40:57,6,171,10,4.10
3/10/2018 21:18:54,6,172,1,4.10
3/10/2018 21:19:20,6,173,3,4.10
3/10/2018 21:19:53,6,174,3,4.10
3/10/2018 21:20:34,6,175,1,4.10
3/10/2018 21:20:56,6,176,1,4.09
3/10/2018 21:21:23,6,177,3,4.10
3/10/2018 21:21:59,6,178,1,4.09
3/10/2018 21:26:10,6,179,3,4.10
3/10/2018 21:26:37,6,180,1,4.10
3/10/2018 21:27:04,6,181,2,4.10
3/10/2018 22:38:04,6,182,2,4.09
3/10/2018 22:38:39,6,183,3,4.10
3/10/2018 22:39:17,6,184,4,4.09
3/10/2018 22:39:50,6,185,1,4.09
3/10/2018 22:40:20,6,186,2,4.09
3/10/2018 22:45:42,6,187,1,4.09
3/10/2018 22:49:59,6,188,3,4.10
3/10/2018 22:50:26,6,189,3,4.09
3/10/2018 22:51:08,6,190,3,4.09
3/10/2018 22:51:50,6,191,4,4.10
3/10/2018 22:52:17,6,192,1,4.10
3/10/2018 22:52:36,6,193,1,4.09
3/10/2018 22:52:59,6,194,2,4.10
3/10/2018 22:53:21,6,195,1,4.09
3/10/2018 22:53:45,6,196,1,4.09
3/10/2018 22:54:10,6,197,2,4.09
3/10/2018 22:58:34,6,198,1,4.09
3/10/2018 22:59:06,6,199,4,4.09
3/10/2018 23:07:36,6,200,1,4.10
3/10/2018 23:08:01,6,201,2,4.09
3/10/2018 23:08:39,6,202,1,4.09
3/10/2018 23:09:01,6,203,1,4.10
3/10/2018 23:16:54,6,204,1,4.09
3/10/2018 23:17:29,6,205,3,4.09
3/10/2018 23:18:04,6,206,3,4.09
3/10/2018 23:18:33,6,207,1,4.09
3/10/2018 23:18:58,6,208,2,4.09
3/11/2018 1:17:52,6,209,1,4.09
3/11/2018 1:18:12,6,210,1,4.09
3/11/2018 1:19:05,6,211,3,4.09
3/11/2018 1:19:39,6,212,3,4.09
3/11/2018 1:20:12,6,213,1,4.09
3/11/2018 1:20:35,6,214,1,4.09
3/11/2018 1:21:03,6,215,3,4.09
3/11/2018 1:21:38,6,216,1,4.09
3/11/2018 1:21:59,6,217,1,4.09
3/11/2018 1:22:23,6,218,2,4.09
3/11/2018 1:57:53,6,219,1,4.09
3/11/2018 1:58:20,6,220,3,4.09
3/11/2018 1:58:52,6,221,1,4.09
3/11/2018 1:59:18,6,222,3,4.09
3/11/2018 1:59:48,6,223,1,4.09
3/11/2018 2:00:13,6,224,1,4.09
3/11/2018 2:50:45,6,225,3,4.08
3/11/2018 2:51:14,6,226,1,4.09
3/11/2018 2:51:40,6,227,3,4.09
3/11/2018 2:52:07,6,228,1,4.09
3/11/2018 3:07:05,6,229,3,4.08
3/11/2018 3:07:47,6,230,5,4.09
3/11/2018 3:08:18,6,231,3,4.09
3/11/2018 3:08:53,6,232,2,4.08
3/11/2018 3:09:32,6,233,3,4.08
3/11/2018 3:10:08,6,234,3,4.08
3/11/2018 3:10:43,6,235,1,4.09
3/11/2018 3:11:06,6,236,2,4.08
3/11/2018 3:11:31,6,237,3,4.09
3/11/2018 5:01:22,6,238,3,4.08
3/11/2018 5:02:05,6,239,3,4.08
3/11/2018 5:02:27,6,240,1,4.08
3/11/2018 5:02:54,6,241,3,4.07
3/11/2018 5:33:17,6,242,3,4.08
3/11/2018 5:34:13,6,243,10,4.08
3/11/2018 5:35:11,6,244,5,4.07
3/11/2018 5:35:38,6,245,1,4.07
3/11/2018 5:35:57,6,246,1,4.07
3/11/2018 5:36:17,6,247,1,4.07
3/11/2018 5:36:44,6,248,3,4.07
3/11/2018 5:38:35,6,249,5,4.08
3/11/2018 5:39:08,6,250,3,4.08
3/11/2018 5:39:43,6,251,1,4.08
3/11/2018 5:40:07,6,252,2,4.07
3/11/2018 5:40:33,6,253,3,4.07
3/11/2018 5:41:04,6,254,1,4.08
3/11/2018 5:56:43,6,255,3,4.09
3/11/2018 5:57:11,6,256,1,4.07
3/11/2018 5:57:30,6,257,1,4.07
3/11/2018 5:57:58,6,258,1,4.08
3/11/2018 7:11:33,6,259,872,4.05
3/11/2018 19:23:55,6,260,261,4.03
3/11/2018 19:47:37,6,261,320,4.02
3/11/2018 21:34:09,6,262,1230,4.00
3/11/2018 21:34:36,6,263,3,4.00
3/11/2018 21:42:00,6,264,110,4.00
3/11/2018 21:49:19,6,265,101,3.99
3/11/2018 21:49:48,6,266,4,3.99
3/11/2018 21:59:12,6,267,130,3.99
3/11/2018 22:14:10,6,268,208,3.99
3/11/2018 22:22:54,6,269,120,3.99
3/12/2018 11:55:17,6,270,11111,3.78
3/12/2018 11:55:53,6,271,5,3.78
3/12/2018 11:56:12,6,272,1,3.78
3/12/2018 11:56:50,6,273,1,3.78
3/12/2018 11:58:25,6,274,7,3.78
3/12/2018 11:58:52,6,275,3,3.78
3/12/2018 11:59:14,6,276,1,3.78
3/12/2018 11:59:38,6,277,2,3.78
3/12/2018 12:00:02,6,278,1,3.78
3/12/2018 12:00:45,6,279,1,3.78
3/12/2018 12:01:09,6,280,1,3.78
3/12/2018 12:01:39,6,281,2,3.78
3/12/2018 12:02:57,6,282,3,3.78
3/12/2018 12:03:19,6,283,1,3.78
3/12/2018 12:03:45,6,284,1,3.78
3/12/2018 12:05:04,6,285,3,3.78
3/12/2018 12:05:30,6,286,1,3.78
3/12/2018 12:06:00,6,287,2,3.78
3/12/2018 12:06:41,6,288,2,3.78
3/12/2018 12:08:13,6,289,1,3.78
3/12/2018 12:15:30,6,290,2,3.78
3/12/2018 12:15:55,6,291,3,3.78
3/12/2018 12:16:30,6,292,3,3.78
3/12/2018 12:17:02,6,293,2,3.78
3/12/2018 12:33:09,6,294,1,3.78
3/12/2018 12:58:14,6,295,1,3.78
3/12/2018 15:27:28,6,296,1,3.78
3/12/2018 15:27:48,6,297,1,3.78
3/12/2018 15:28:20,6,298,5,3.78
3/12/2018 15:28:45,6,299,3,3.78
3/12/2018 15:29:19,6,300,3,3.78
3/12/2018 15:29:53,6,301,1,3.78
3/12/2018 15:30:21,6,302,3,3.78
3/12/2018 15:30:53,6,303,1,3.78
3/12/2018 15:33:21,6,304,1,3.78
3/12/2018 17:48:07,6,305,1,3.77
3/12/2018 17:48:36,6,306,3,3.77
3/12/2018 17:49:16,6,307,3,3.77
3/12/2018 17:49:52,6,308,2,3.78
3/12/2018 17:50:28,6,309,2,3.78
3/12/2018 17:56:09,6,310,3,3.77
3/12/2018 17:56:45,6,311,3,3.78
3/12/2018 17:57:17,6,312,1,3.77
3/12/2018 18:43:12,6,313,1,3.78
3/12/2018 18:43:40,6,314,3,3.78
3/12/2018 18:44:13,6,315,3,3.78
3/12/2018 18:44:52,6,316,3,3.77
3/12/2018 18:45:26,6,317,2,3.77
3/12/2018 19:23:02,6,318,3,3.78
3/12/2018 19:23:41,6,319,6,3.77
3/12/2018 19:24:13,6,320,1,3.77
3/12/2018 19:24:41,6,321,3,3.77
3/12/2018 19:25:22,6,322,3,3.77
3/12/2018 19:25:53,6,323,1,3.77
3/12/2018 19:28:49,6,324,3,3.76
3/12/2018 19:29:21,6,325,1,3.78
3/12/2018 19:29:46,6,326,2,3.78
3/12/2018 19:32:51,6,327,2,3.76
3/12/2018 19:33:23,6,328,3,3.77
3/12/2018 19:34:24,6,329,10,3.77
3/12/2018 19:37:58,6,330,5,3.77
3/12/2018 19:38:23,6,331,1,3.78
3/12/2018 20:01:18,6,332,1,3.77
3/12/2018 20:01:47,6,333,3,3.77
3/12/2018 20:02:23,6,334,1,3.77
3/12/2018 20:27:21,6,335,5,3.77
3/12/2018 20:27:41,6,336,1,3.76
3/12/2018 20:28:02,6,337,1,3.77
3/12/2018 20:28:24,6,338,2,3.77
3/12/2018 20:28:45,6,339,1,3.77
3/12/2018 20:29:06,6,340,1,3.77
3/12/2018 20:32:56,6,341,1,3.77
3/12/2018 20:33:25,6,342,3,3.77
3/12/2018 20:33:58,6,343,2,3.77
3/12/2018 20:34:22,6,344,2,3.77
3/12/2018 20:57:39,6,345,1,3.77
3/12/2018 20:58:15,6,346,3,3.76
3/12/2018 20:59:05,6,347,1,3.77
3/12/2018 21:53:50,6,348,2,3.76
3/12/2018 21:54:16,6,349,2,3.76
3/12/2018 21:55:02,6,350,3,3.77
3/12/2018 21:55:52,6,351,2,3.76
3/12/2018 21:56:29,6,352,1,3.76
3/12/2018 21:58:02,6,353,2,3.76
3/12/2018 21:58:34,6,354,1,3.76
3/12/2018 22:03:03,6,355,2,3.76
3/12/2018 22:03:43,6,356,2,3.77
3/12/2018 22:04:05,6,357,1,3.76
3/12/2018 22:05:06,6,358,1,3.77
3/12/2018 22:05:32,6,359,2,3.77
3/12/2018 22:07:45,6,360,1,3.76
3/12/2018 22:08:13,6,361,3,3.76
3/12/2018 23:12:51,6,362,1,3.76
3/12/2018 23:13:17,6,363,1,3.76
3/12/2018 23:18:49,6,364,4,3.76
3/12/2018 23:19:15,6,365,3,3.76
3/12/2018 23:19:49,6,366,3,3.76
3/12/2018 23:20:24,6,367,2,3.76
3/12/2018 23:20:58,6,368,1,3.76
3/12/2018 23:21:30,6,369,2,3.76
3/12/2018 23:28:57,6,370,2,3.76
3/12/2018 23:29:43,6,371,4,3.76
3/12/2018 23:30:35,6,372,3,3.76
3/12/2018 23:31:02,6,373,1,3.76
3/12/2018 23:31:22,6,374,1,3.76
3/13/2018 0:27:41,6,375,1,3.76
3/13/2018 0:28:05,6,376,1,3.76
3/13/2018 0:28:39,6,377,3,3.76
3/13/2018 0:29:11,6,378,2,3.76
3/13/2018 0:29:58,6,379,2,3.76
3/13/2018 0:30:34,6,380,1,3.76
3/13/2018 0:31:04,6,381,3,3.76
3/13/2018 0:31:47,6,382,1,3.76
3/13/2018 0:36:22,6,383,2,3.76
3/13/2018 0:37:14,6,384,2,3.76
3/13/2018 0:41:17,6,385,2,3.76
3/13/2018 0:41:42,6,386,2,3.76
3/13/2018 0:42:17,6,387,2,3.76
3/13/2018 1:08:40,6,388,1,3.76
3/13/2018 1:09:26,6,389,3,3.76
3/13/2018 1:09:55,6,390,1,3.76
3/13/2018 1:10:21,6,391,3,3.76
3/13/2018 1:11:00,6,392,1,3.76
3/13/2018 1:11:34,6,393,3,3.76
3/13/2018 3:03:21,6,394,4,3.76
3/13/2018 3:03:56,6,395,2,3.76
3/13/2018 3:16:54,6,396,2,3.76
3/13/2018 3:17:14,6,397,1,3.76
3/13/2018 3:17:34,6,398,1,3.76
3/13/2018 3:18:09,6,399,5,3.76
3/13/2018 3:18:40,6,400,2,3.76
3/13/2018 3:19:00,6,401,1,3.76
3/13/2018 3:48:32,6,402,1,3.76
3/13/2018 3:48:58,6,403,1,3.75
3/13/2018 3:49:24,6,404,3,3.76
3/13/2018 3:49:58,6,405,1,3.76
3/13/2018 3:50:28,6,406,3,3.76
3/13/2018 3:50:59,6,407,1,3.76
3/13/2018 3:55:21,6,408,2,3.76
3/13/2018 3:55:43,6,409,2,3.75
3/13/2018 3:56:18,6,410,1,3.76
3/13/2018 3:56:45,6,411,3,3.76
3/13/2018 3:57:26,6,412,1,3.75
3/13/2018 4:13:19,6,413,1,3.76
3/13/2018 4:13:43,6,414,1,3.76
3/13/2018 4:18:12,6,415,2,3.76
3/13/2018 4:18:38,6,416,1,3.75
3/13/2018 6:03:14,6,417,1,3.76
3/13/2018 6:03:40,6,418,3,3.76
3/13/2018 6:04:14,6,419,1,3.75
3/13/2018 6:04:38,6,420,2,3.76
3/13/2018 6:05:02,6,421,2,3.75
3/13/2018 6:05:44,6,422,2,3.75
3/13/2018 6:12:16,6,423,80,3.75
3/13/2018 6:15:42,6,424,3,3.75
3/13/2018 6:27:43,6,425,4,3.75
3/13/2018 6:28:16,6,426,2,3.75
3/13/2018 9:00:38,6,427,10,3.74
3/13/2018 9:01:39,6,428,5,3.75
3/13/2018 9:02:36,6,429,10,3.74
3/13/2018 9:04:19,6,430,3,3.74
3/13/2018 11:05:25,6,431,3,3.74
3/13/2018 11:05:56,6,432,3,3.74
3/13/2018 11:06:50,6,433,10,3.74
3/13/2018 11:07:18,6,434,3,3.74
3/13/2018 11:09:10,6,435,1,3.74
3/13/2018 12:15:29,6,436,2,3.74
3/13/2018 12:16:17,6,437,3,3.74
3/13/2018 12:16:50,6,438,3,3.74
3/13/2018 12:17:17,6,439,1,3.74
3/13/2018 12:17:39,6,440,1,3.74
3/13/2018 12:18:07,6,441,3,3.74
3/13/2018 12:18:40,6,442,1,3.74
3/13/2018 13:53:35,6,443,2,3.74
3/13/2018 13:54:21,6,444,1,3.74
3/13/2018 13:57:38,6,445,2,3.74
3/13/2018 15:02:55,6,446,2,3.74
3/13/2018 15:03:21,6,447,1,3.74
3/13/2018 15:03:48,6,448,3,3.74
3/13/2018 15:05:05,6,449,3,3.74
3/13/2018 15:05:43,6,450,1,3.74
3/13/2018 16:14:12,6,451,1,3.74
3/13/2018 16:14:33,6,452,1,3.73
3/13/2018 16:15:04,6,453,3,3.73
3/13/2018 16:15:47,6,454,3,3.74
3/13/2018 16:16:28,6,455,3,3.74
3/13/2018 16:17:05,6,456,3,3.74
3/13/2018 17:27:42,6,457,3,3.73
3/13/2018 17:28:14,6,458,4,3.73
3/13/2018 17:28:49,6,459,3,3.74
3/13/2018 17:29:16,6,460,1,3.73
3/13/2018 18:08:34,6,461,1,3.73
3/13/2018 18:09:04,6,462,2,3.73
3/13/2018 18:09:35,6,463,1,3.73
3/13/2018 18:40:46,6,464,3,3.73
3/13/2018 18:41:19,6,465,2,3.73
3/13/2018 18:41:53,6,466,1,3.73
3/13/2018 18:42:16,6,467,1,3.73
3/13/2018 18:42:44,6,468,3,3.73
3/13/2018 18:45:27,6,469,1,3.74
3/13/2018 19:16:40,6,470,3,3.73
3/13/2018 19:17:09,6,471,1,3.73
3/13/2018 19:17:40,6,472,1,3.73
3/13/2018 19:18:01,6,473,1,3.74
3/13/2018 19:18:31,6,474,4,3.73
3/13/2018 19:19:01,6,475,1,3.73
3/13/2018 19:19:24,6,476,2,3.73
3/13/2018 19:23:22,6,477,3,3.73
3/13/2018 19:23:57,6,478,3,3.73
3/13/2018 19:24:27,6,479,1,3.73
3/13/2018 19:24:46,6,480,1,3.73
3/13/2018 19:25:10,6,481,2,3.73
3/13/2018 19:28:53,6,482,1,3.73
3/13/2018 19:29:17,6,483,2,3.73
3/13/2018 19:30:00,6,484,6,3.73
3/13/2018 20:13:38,6,485,1,3.73
3/13/2018 20:13:59,6,486,1,3.73
3/13/2018 20:14:43,6,487,3,3.73
3/13/2018 20:15:12,6,488,1,3.73
3/13/2018 20:15:33,6,489,1,3.73
3/13/2018 20:16:10,6,490,2,3.73
3/13/2018 20:46:31,6,491,1,3.73
3/13/2018 20:46:55,6,492,2,3.73
3/13/2018 20:47:28,6,493,2,3.73
3/13/2018 20:47:49,6,494,1,3.73
3/13/2018 20:48:14,6,495,1,3.73
3/13/2018 21:04:30,6,496,2,3.73
3/13/2018 21:04:57,6,497,1,3.73
3/13/2018 21:05:19,6,498,2,3.73
3/13/2018 21:05:55,6,499,2,3.73
3/13/2018 21:09:32,6,500,1,3.73
3/13/2018 21:09:53,6,501,1,3.73
3/13/2018 21:10:19,6,502,3,3.73
3/13/2018 21:11:04,6,503,3,3.73
3/13/2018 21:11:36,6,504,3,3.73
3/13/2018 21:12:15,6,505,1,3.73
3/13/2018 22:06:32,6,506,1,3.73
3/13/2018 22:07:00,6,507,1,3.73
3/13/2018 22:07:23,6,508,2,3.73
3/13/2018 22:08:24,6,509,1,3.73
3/13/2018 22:08:46,6,510,1,3.72
3/13/2018 22:09:14,6,511,3,3.73
3/13/2018 22:25:03,6,512,2,3.73
3/13/2018 22:25:29,6,513,3,3.72
3/13/2018 22:25:58,6,514,3,3.72
3/13/2018 22:26:31,6,515,1,3.73
3/13/2018 22:27:02,6,516,3,3.73
3/13/2018 22:27:39,6,517,3,3.73
3/13/2018 22:28:15,6,518,1,3.73
3/13/2018 22:28:39,6,519,2,3.72
3/13/2018 23:55:45,6,520,2,3.72
3/13/2018 23:56:20,6,521,3,3.73
3/13/2018 23:56:57,6,522,3,3.73
3/13/2018 23:57:32,6,523,3,3.72
3/13/2018 23:58:02,6,524,1,3.72
3/13/2018 23:58:23,6,525,1,3.73
3/13/2018 23:58:51,6,526,3,3.73
3/13/2018 23:59:23,6,527,1,3.72
3/14/2018 1:32:19,6,528,3,3.73
3/14/2018 1:32:57,6,529,3,3.71
3/14/2018 1:33:31,6,530,2,3.72
3/14/2018 1:33:54,6,531,2,3.71
3/14/2018 1:34:28,6,532,1,3.71
3/14/2018 2:08:53,6,533,1,3.72
3/14/2018 2:09:24,6,534,3,3.73
3/14/2018 2:10:04,6,535,3,3.71
3/14/2018 2:10:39,6,536,1,3.72
3/14/2018 2:11:00,6,537,1,3.72
3/14/2018 2:11:24,6,538,2,3.72
3/14/2018 2:25:52,6,539,1,3.71
3/14/2018 2:26:19,6,540,3,3.72
3/14/2018 2:26:51,6,541,2,3.73
3/14/2018 2:27:33,6,542,4,3.72
3/14/2018 2:28:14,6,543,3,3.72
3/14/2018 2:28:50,6,544,1,3.72
3/14/2018 2:29:15,6,545,2,3.72
3/14/2018 2:29:43,6,546,1,3.71
3/14/2018 2:30:03,6,547,1,3.72
3/14/2018 3:52:35,6,548,3,3.71
3/14/2018 3:53:09,6,549,3,3.71
3/14/2018 3:53:38,6,550,1,3.71
3/14/2018 3:53:59,6,551,1,3.71
3/14/2018 3:54:24,6,552,3,3.71
3/14/2018 3:55:04,6,553,2,3.72
3/14/2018 3:55:25,6,554,1,3.71
3/14/2018 3:57:28,6,555,1,3.71
3/14/2018 3:58:02,6,556,5,3.71
3/14/2018 3:58:30,6,557,2,3.72
3/14/2018 3:59:11,6,558,1,3.71
3/14/2018 5:28:54,6,559,3,3.71
3/14/2018 5:29:31,6,560,3,3.71
3/14/2018 5:30:16,6,561,4,3.71
3/14/2018 5:30:47,6,562,1,3.71
3/14/2018 5:31:10,6,563,1,3.71
3/14/2018 5:31:33,6,564,2,3.71
3/14/2018 5:55:27,6,565,2,3.71
3/14/2018 5:56:07,6,566,3,3.71
3/14/2018 5:56:43,6,567,1,3.71
3/14/2018 6:01:35,6,568,1,3.71
3/14/2018 6:02:00,6,569,3,3.71
3/14/2018 6:02:38,6,570,3,3.71
3/14/2018 6:03:22,6,571,4,3.71
3/14/2018 6:03:55,6,572,1,3.71
3/14/2018 6:15:45,6,573,2,3.71
3/14/2018 6:50:54,6,574,5,3.71
3/14/2018 9:05:26,6,575,1,3.71
3/14/2018 9:07:43,6,576,1,3.71
3/14/2018 9:11:56,6,577,2,3.71
3/14/2018 9:12:16,6,578,1,3.70
3/14/2018 9:12:44,6,579,1,3.70
3/14/2018 10:35:28,6,580,1,3.71
3/14/2018 10:35:50,6,581,1,3.70
3/14/2018 10:36:49,6,582,10,3.69
3/14/2018 10:37:20,6,583,4,3.70
3/14/2018 10:37:48,6,584,1,3.71
3/14/2018 10:38:09,6,585,1,3.71
3/14/2018 10:38:41,6,586,3,3.70
3/14/2018 10:39:02,6,587,1,3.70
3/14/2018 12:51:44,6,588,3,3.70
3/14/2018 12:52:18,6,589,2,3.71
3/14/2018 12:52:55,6,590,3,3.70
3/14/2018 12:53:30,6,591,3,3.70
3/14/2018 12:53:54,6,592,2,3.70
3/14/2018 12:54:23,6,593,2,3.70
3/14/2018 14:31:54,6,594,1,3.69
3/14/2018 15:19:05,6,595,3,3.69
3/14/2018 15:19:39,6,596,3,3.69
3/14/2018 15:20:06,6,597,1,3.69
3/14/2018 15:20:29,6,598,2,3.70
3/14/2018 15:21:37,6,599,3,3.69
3/14/2018 15:22:06,6,600,1,3.70
3/14/2018 15:58:53,6,601,1,3.69
