MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage
3/11/2018 6:02:49,2,265,1,4.12
3/11/2018 6:08:47,2,266,2,4.12
3/11/2018 6:09:18,2,267,2,4.12
3/11/2018 6:21:51,2,268,4,4.12
3/11/2018 6:43:51,2,269,1,4.11
3/11/2018 6:44:17,2,270,1,4.12
3/11/2018 6:45:02,2,271,3,4.12
3/11/2018 6:45:36,2,272,3,4.12
3/11/2018 6:46:09,2,273,1,4.11
3/11/2018 6:46:34,2,274,2,4.12
3/11/2018 6:56:23,2,275,1,4.11
3/11/2018 8:52:14,2,276,1,4.11
3/11/2018 8:52:34,2,277,1,4.11
3/11/2018 8:53:09,2,278,3,4.11
3/11/2018 8:53:49,2,279,6,4.11
3/11/2018 8:54:20,2,280,2,4.12
3/11/2018 9:12:54,2,281,4,4.11
3/11/2018 9:13:14,2,282,1,4.11
3/11/2018 9:13:43,2,283,4,4.11
3/11/2018 9:14:13,2,284,3,4.11
3/11/2018 9:14:36,2,285,2,4.11
3/11/2018 12:38:15,2,286,1,4.11
3/11/2018 16:18:33,2,287,6,4.10
3/11/2018 16:19:04,2,288,1,4.11
3/11/2018 16:19:28,2,289,2,4.11
3/11/2018 16:20:07,2,290,2,4.10
3/11/2018 16:20:29,2,291,1,4.10
3/11/2018 16:20:51,2,292,1,4.11
3/11/2018 16:21:18,2,293,2,4.11
3/11/2018 17:08:16,2,294,2,4.11
3/11/2018 17:09:05,2,295,1,4.10
3/11/2018 18:12:58,2,296,4,4.10
3/11/2018 18:13:35,2,297,2,4.10
3/11/2018 18:14:07,2,298,5,4.10
3/11/2018 18:14:37,2,299,1,4.10
3/11/2018 18:15:00,2,300,2,4.10
3/11/2018 18:30:34,2,301,8,4.09
3/11/2018 18:33:00,2,302,1,4.10
3/11/2018 18:33:26,2,303,2,4.10
3/11/2018 18:39:53,2,304,2,4.10
3/11/2018 18:40:22,2,305,1,4.10
3/11/2018 18:52:29,2,306,2,4.10
3/11/2018 18:52:56,2,307,1,4.11
3/11/2018 18:53:29,2,308,3,4.10
3/11/2018 19:25:07,2,309,1,4.10
3/11/2018 19:25:43,2,310,3,4.10
3/11/2018 19:26:07,2,311,2,4.10
3/11/2018 19:33:58,2,312,2,4.09
3/11/2018 19:34:31,2,313,3,4.10
3/11/2018 19:35:04,2,314,1,4.10
3/11/2018 20:00:13,2,315,4,4.10
3/11/2018 20:00:54,2,316,4,4.09
3/11/2018 20:09:05,2,317,2,4.09
3/11/2018 20:15:59,2,318,4,4.09
3/11/2018 20:16:36,2,319,3,4.10
3/11/2018 20:33:18,2,320,1,4.09
3/11/2018 20:35:29,2,321,1,4.09
3/11/2018 20:37:09,2,322,2,4.10
3/11/2018 20:37:51,2,323,1,4.09
3/11/2018 20:41:14,2,324,2,4.10
3/11/2018 21:31:09,2,325,4,4.10
3/11/2018 21:31:29,2,326,1,4.09
3/11/2018 21:31:49,2,327,1,4.10
3/11/2018 21:32:59,2,328,3,4.10
3/11/2018 21:33:25,2,329,3,4.10
3/11/2018 21:44:13,2,330,1,4.09
3/11/2018 21:52:39,2,331,1,4.10
3/11/2018 21:53:36,2,332,2,4.10
3/11/2018 22:04:43,2,333,3,4.09
3/11/2018 22:05:02,2,334,1,4.09
3/11/2018 22:42:00,2,335,3,4.09
3/11/2018 22:42:25,2,336,1,4.10
3/11/2018 22:42:50,2,337,2,4.09
3/11/2018 22:49:44,2,338,1,4.09
3/11/2018 22:50:06,2,339,1,4.09
3/11/2018 23:02:16,2,340,1,4.09
3/11/2018 23:24:34,2,341,3,4.09
3/11/2018 23:25:08,2,342,6,4.10
3/11/2018 23:25:28,2,343,1,4.09
3/11/2018 23:25:51,2,344,2,4.09
3/11/2018 23:30:45,2,345,1,4.09
3/12/2018 0:30:33,2,346,1,4.09
3/12/2018 0:30:59,2,347,2,4.09
3/12/2018 0:31:33,2,348,3,4.10
3/12/2018 0:57:24,2,349,4,4.09
3/12/2018 0:57:47,2,350,1,4.09
3/12/2018 0:58:35,2,351,1,4.09
3/12/2018 0:59:03,2,352,1,4.09
3/12/2018 1:12:18,2,353,2,4.09
3/12/2018 1:12:51,2,354,2,4.09
3/12/2018 1:13:16,2,355,1,4.09
3/12/2018 1:30:33,2,356,4,4.09
3/12/2018 1:31:02,2,357,2,4.09
3/12/2018 1:31:51,2,358,1,4.09
3/12/2018 1:34:33,2,359,1,4.09
3/12/2018 1:35:22,2,360,2,4.09
3/12/2018 2:02:11,2,361,1,4.09
3/12/2018 2:07:44,2,362,1,4.09
3/12/2018 2:08:22,2,363,3,4.09
3/12/2018 2:08:48,2,364,2,4.09
3/12/2018 2:09:21,2,365,4,4.09
3/12/2018 3:27:13,2,366,4,4.09
3/12/2018 3:27:36,2,367,2,4.09
3/12/2018 3:27:56,2,368,1,4.08
3/12/2018 3:28:29,2,369,3,4.09
3/12/2018 3:28:51,2,370,1,4.09
3/12/2018 3:40:58,2,371,1,4.09
3/12/2018 3:46:39,2,372,2,4.09
3/12/2018 4:51:59,2,373,1,4.09
3/12/2018 4:53:02,2,374,1,4.09
3/12/2018 4:54:03,2,375,4,4.09
3/12/2018 4:54:35,2,376,1,4.09
3/12/2018 4:55:01,2,377,2,4.09
3/12/2018 5:08:01,2,378,2,4.09
3/12/2018 5:08:28,2,379,3,4.09
3/12/2018 5:24:24,2,380,2,4.09
3/12/2018 5:26:03,2,381,1,4.09
3/12/2018 5:26:44,2,382,1,4.09
3/12/2018 5:27:10,2,383,3,4.09
3/12/2018 5:50:35,2,384,5,4.09
3/12/2018 5:50:59,2,385,2,4.08
3/12/2018 5:52:41,2,386,1,4.09
3/12/2018 5:53:50,2,387,1,4.09
3/12/2018 6:07:51,2,388,3,4.09
3/12/2018 6:08:16,2,389,2,4.09
3/12/2018 6:08:39,2,390,2,4.09
3/12/2018 6:09:01,2,391,1,4.08
3/12/2018 8:03:15,2,392,1,4.08
3/12/2018 8:03:57,2,393,3,4.08
3/12/2018 8:18:46,2,394,3,4.08
3/12/2018 8:19:09,2,395,1,4.08
3/12/2018 9:15:20,2,396,2,4.09
3/12/2018 9:15:53,2,397,2,4.09
3/12/2018 11:57:22,2,398,2,4.08
3/12/2018 11:58:05,2,399,1,4.09
3/12/2018 12:16:51,2,400,2,4.08
3/12/2018 13:15:41,2,401,1,4.08
3/12/2018 14:46:07,2,402,1,4.08
3/12/2018 14:56:01,2,403,1,4.08
3/12/2018 14:56:26,2,404,2,4.08
3/12/2018 16:26:45,2,405,1,4.08
3/12/2018 16:27:23,2,406,2,4.08
3/12/2018 16:27:59,2,407,3,4.08
3/12/2018 17:10:43,2,408,3,4.07
3/12/2018 17:11:06,2,409,1,4.08
3/12/2018 17:56:56,2,410,2,4.07
3/12/2018 17:57:18,2,411,1,4.08
3/12/2018 18:24:13,2,412,5,4.08
3/12/2018 18:25:00,2,413,9,4.08
3/12/2018 18:25:23,2,414,2,4.08
3/12/2018 18:25:44,2,415,1,4.08
3/12/2018 18:26:50,2,416,1,4.08
3/12/2018 19:05:18,2,417,9,4.08
3/12/2018 19:05:50,2,418,1,4.08
3/12/2018 19:06:12,2,419,1,4.07
3/12/2018 19:16:31,2,420,2,4.07
3/12/2018 19:16:55,2,421,2,4.08
3/12/2018 19:32:15,2,422,3,4.08
3/12/2018 19:32:52,2,423,4,4.08
3/12/2018 19:33:21,2,424,1,4.07
3/12/2018 19:33:44,2,425,1,4.08
3/12/2018 19:34:05,2,426,1,4.07
3/12/2018 19:36:05,2,427,4,4.07
3/12/2018 20:16:08,2,428,3,4.09
3/12/2018 20:16:35,2,429,1,4.07
3/12/2018 20:17:01,2,430,3,4.07
3/12/2018 20:54:01,2,431,4,4.07
3/12/2018 20:54:28,2,432,3,4.07
3/12/2018 20:55:05,2,433,2,4.07
3/12/2018 20:55:32,2,434,3,4.08
3/12/2018 20:55:55,2,435,1,4.07
3/12/2018 20:56:18,2,436,1,4.07
3/12/2018 21:06:26,2,437,2,4.07
3/12/2018 21:06:58,2,438,2,4.07
3/12/2018 21:17:13,2,439,3,4.07
3/12/2018 21:17:36,2,440,1,4.07
3/12/2018 21:19:05,2,441,3,4.07
3/12/2018 21:19:34,2,442,3,4.08
3/12/2018 21:33:37,2,443,3,4.07
3/12/2018 23:02:33,2,444,1,4.07
3/12/2018 23:03:05,2,445,1,4.07
3/12/2018 23:03:33,2,446,3,4.08
3/12/2018 23:04:02,2,447,2,4.08
3/12/2018 23:04:50,2,448,3,4.07
3/12/2018 23:05:19,2,449,1,4.07
3/12/2018 23:15:08,2,450,1,4.07
3/12/2018 23:15:42,2,451,2,4.07
3/12/2018 23:44:34,2,452,1,4.07
3/12/2018 23:45:03,2,453,3,4.07
3/12/2018 23:50:16,2,454,2,4.07
3/12/2018 23:50:44,2,455,1,4.07
3/13/2018 0:32:05,2,456,2,4.07
3/13/2018 0:32:59,2,457,3,4.07
3/13/2018 0:33:25,2,458,2,4.08
3/13/2018 0:34:00,2,459,3,4.07
3/13/2018 0:46:45,2,460,1,4.08
3/13/2018 0:48:59,2,461,2,4.07
3/13/2018 0:49:28,2,462,2,4.07
3/13/2018 1:49:58,2,463,1,4.07
3/13/2018 1:50:32,2,464,3,4.07
3/13/2018 1:51:03,2,465,4,4.07
3/13/2018 1:51:36,2,466,2,4.07
3/13/2018 1:59:40,2,467,3,4.07
3/13/2018 2:00:08,2,468,2,4.07
3/13/2018 2:00:45,2,469,3,4.07
3/13/2018 2:42:48,2,470,3,4.07
3/13/2018 2:43:16,2,471,3,4.07
3/13/2018 2:43:47,2,472,1,4.07
3/13/2018 3:10:14,2,473,1,4.07
3/13/2018 3:10:40,2,474,1,4.07
3/13/2018 4:13:17,2,475,3,4.07
3/13/2018 4:13:47,2,476,3,4.08
3/13/2018 4:14:15,2,477,2,4.07
3/13/2018 4:14:42,2,478,1,4.07
3/13/2018 4:59:24,2,479,3,4.07
3/13/2018 4:59:53,2,480,2,4.07
3/13/2018 5:06:01,2,481,1,4.07
3/13/2018 5:06:44,2,482,2,4.07
3/13/2018 5:29:42,2,483,2,4.07
3/13/2018 5:30:05,2,484,2,4.07
3/13/2018 5:30:31,2,485,1,4.07
3/13/2018 6:03:00,2,486,5,4.07
3/13/2018 6:03:21,2,487,1,4.07
3/13/2018 6:03:50,2,488,3,4.07
3/13/2018 6:04:32,2,489,5,4.07
3/13/2018 6:52:34,2,490,1,4.07
3/13/2018 6:53:02,2,491,3,4.07
3/13/2018 7:07:57,2,492,3,4.07
3/13/2018 7:08:25,2,493,1,4.07
3/13/2018 7:19:19,2,494,5,4.07
3/13/2018 7:19:57,2,495,3,4.07
3/13/2018 7:20:21,2,496,2,4.07
3/13/2018 7:45:33,2,497,2,4.07
3/13/2018 7:46:03,2,498,4,4.07
3/13/2018 7:46:26,2,499,2,4.07
3/13/2018 11:58:06,2,500,3,4.07
3/13/2018 11:58:39,2,501,4,4.07
3/13/2018 11:59:09,2,502,3,4.07
3/13/2018 12:06:12,2,503,3,4.07
3/13/2018 12:06:33,2,504,1,4.07
3/13/2018 14:04:33,2,505,5,4.07
3/13/2018 15:25:33,2,506,2,4.07
3/13/2018 15:26:02,2,507,3,4.07
3/13/2018 16:56:44,2,508,3,4.07
3/13/2018 16:57:06,2,509,1,4.07
3/13/2018 16:57:41,2,510,6,4.07
3/13/2018 16:58:03,2,511,1,4.07
3/13/2018 16:58:33,2,512,3,4.07
3/13/2018 16:59:02,2,513,1,4.07
3/13/2018 17:48:17,2,514,1,4.07
3/13/2018 18:05:35,2,515,3,4.07
3/13/2018 18:05:57,2,516,2,4.07
3/13/2018 18:06:29,2,517,2,4.07
3/13/2018 18:07:07,2,518,1,4.07
3/13/2018 18:07:27,2,519,1,4.07
3/13/2018 18:14:36,2,520,2,4.07
3/13/2018 18:19:37,2,521,6,4.07
3/13/2018 18:19:56,2,522,1,4.07
3/13/2018 18:20:24,2,523,3,4.07
3/13/2018 19:07:42,2,524,3,4.07
3/13/2018 19:08:20,2,525,5,4.07
3/13/2018 19:26:30,2,526,1,4.07
3/13/2018 19:29:01,2,527,4,4.07
3/13/2018 19:29:21,2,528,1,4.07
3/13/2018 19:29:40,2,529,1,4.07
3/13/2018 19:30:00,2,530,1,4.07
3/13/2018 19:50:52,2,531,3,4.07
3/13/2018 19:51:22,2,532,4,4.06
3/13/2018 19:51:56,2,533,3,4.06
3/13/2018 19:57:16,2,534,1,4.07
3/13/2018 20:14:29,2,535,1,4.07
3/13/2018 20:14:55,2,536,3,4.07
3/13/2018 20:15:32,2,537,3,4.07
3/13/2018 20:16:01,2,538,1,4.07
3/13/2018 20:35:14,2,539,1,4.07
3/13/2018 20:35:42,2,540,3,4.07
3/13/2018 20:36:07,2,541,2,4.07
3/13/2018 21:11:56,2,542,2,4.07
3/13/2018 21:12:33,2,543,3,4.06
3/13/2018 21:13:02,2,544,2,4.07
3/13/2018 21:15:38,2,545,1,4.07
3/13/2018 21:16:16,2,546,1,4.07
3/13/2018 21:23:13,2,547,4,4.07
3/13/2018 21:23:46,2,548,1,4.07
3/13/2018 21:24:07,2,549,1,4.07
3/13/2018 22:41:19,2,550,3,4.07
3/13/2018 22:41:47,2,551,2,4.06
3/13/2018 22:42:26,2,552,3,4.06
3/13/2018 22:43:04,2,553,3,4.07
3/13/2018 22:43:47,2,554,2,4.07
3/13/2018 22:58:56,2,555,1,4.07
3/13/2018 22:59:22,2,556,3,4.06
3/13/2018 23:05:44,2,557,3,4.07
3/13/2018 23:06:13,2,558,1,4.07
3/13/2018 23:06:44,2,559,4,4.07
3/13/2018 23:27:21,2,560,1,4.07
3/13/2018 23:27:42,2,561,1,4.07
3/13/2018 23:28:53,2,562,4,4.06
3/13/2018 23:29:18,2,563,3,4.06
3/13/2018 23:39:20,2,564,1,4.07
3/13/2018 23:41:11,2,565,2,4.07
3/13/2018 23:45:35,2,566,2,4.06
3/13/2018 23:52:17,2,567,2,4.06
3/13/2018 23:52:39,2,568,1,4.07
3/13/2018 23:54:05,2,569,1,4.07
3/13/2018 23:54:26,2,570,1,4.07
3/13/2018 23:56:12,2,571,3,4.07
3/13/2018 23:56:42,2,572,3,4.07
3/13/2018 23:57:22,2,573,3,4.07
3/14/2018 0:09:59,2,574,1,4.07
3/14/2018 0:10:28,2,575,2,4.07
3/14/2018 1:59:12,2,576,4,4.06
3/14/2018 1:59:48,2,577,3,4.07
3/14/2018 2:00:26,2,578,3,4.07
3/14/2018 2:00:57,2,579,4,4.07
3/14/2018 2:01:31,2,580,1,4.07
3/14/2018 2:32:00,2,581,5,4.06
3/14/2018 2:32:27,2,582,3,4.07
3/14/2018 2:33:02,2,583,2,4.07
3/14/2018 2:44:58,2,584,3,4.07
3/14/2018 2:45:20,2,585,1,4.06
3/14/2018 2:45:45,2,586,3,4.06
3/14/2018 2:46:13,2,587,1,4.06
3/14/2018 2:46:37,2,588,2,4.07
3/14/2018 4:34:54,2,589,3,4.07
3/14/2018 4:35:21,2,590,1,4.06
3/14/2018 4:35:52,2,591,4,4.06
3/14/2018 4:36:26,2,592,1,4.06
3/14/2018 4:36:53,2,593,3,4.06
3/14/2018 4:37:19,2,594,1,4.07
3/14/2018 4:55:25,2,595,1,4.07
3/14/2018 4:56:06,2,596,3,4.06
3/14/2018 4:57:38,2,597,2,4.06
3/14/2018 4:58:00,2,598,1,4.07
3/14/2018 4:59:12,2,599,2,4.06
3/14/2018 4:59:49,2,600,1,4.06
3/14/2018 5:52:02,2,601,3,4.06
3/14/2018 5:52:35,2,602,3,4.06
3/14/2018 5:53:09,2,603,1,4.06
3/14/2018 6:03:45,2,604,2,4.06
